id,fulltext,label
977,@TokopediaCare Maaf kami ada pesan barang   tapi udah dibatalkan dati pejualnya uang  gimna   apa bisa ditarik kembali,negatif
978,"@TokopediaCare Bagaimana mengenai laporan saya? Mohon dicek, laporan sudah hampir 2 minggu namun saya tidak mendapatkan solusi yang baik",negatif
979,@TokopediaCare Belum ada dm kak,negatif
980,@TokopediaCare Min mau nanya nih sebenarnya klu gratis ongkir di Tokped itu ada wilahyah tertentu ajah yah atau gim… https://t.co/AdTRCGTPcB,netral
981,@TokopediaCare kenapa bri ceria tidak bisa digunakan ditokped udah seminggu ini hmm,negatif
982,@TokopediaCare cek dm min,netral
983,@andrikwn @tokopedia @TokopediaCare Tokped bayar berapa nih ke uwu industries sampe dipromoin gini?,netral
984,"Mendingan tokped dong, ya ga? @tokopedia @TokopediaCare https://t.co/4ZpRupF3u9",positif
985,@TokopediaCare Cek dm nya min.,netral
986,@TokopediaCare Aamiin minto juga😁😇,positif
987,"@TokopediaCare please bls dm saya,, pada kemana ini customer service nya",negatif
988,"@TokopediaCare saya bingung, kenapa tiap login di PC, pin tokopedia saya selalu salah, tiap login mesti reset, itu… https://t.co/S5pHgts7ng",negatif
989,@TokopediaCare sudah dm dari jm 6 tadi tapi sampai saat ini belum ada respon...,negatif
990,"@TokopediaCare sumpah, gak nyaman banget sama tampilan tokped yang ini ☹️ lama-lama kayak toko sebelah deh https://t.co/f0t2CwILJZ",negatif
991,@TokopediaCare mangat puasanya ya min https://t.co/2R20Oy6GNO,positif
992,@TokopediaCare Mimin jugaa 🤩 semangat puasanya,positif
993,"@TokopediaCare hai min, kalau da kendala bisa bantu by email atau dm kah? Yg di help center kurang nolong soalnya",netral
994,@TokopediaCare min tolong cek dm,netral
995,"Hadeh malah balik lg gini UI nya🤦🏻‍♂️🤦🏻‍♂️
@TokopediaCare @tokopedia https://t.co/xTegDLeDOU",negatif
996,@TokopediaCare tokped dari kemarin knp eror terus ya?,negatif
997,"@TokopediaCare kak ini kok pesenan saya nyangkut dimana ya? mohon di cek, di bawa kurir kok sampe 2 hari, gak kayak… https://t.co/nRnLEnBBhE",negatif
998,saya malah disuruh cek ke seller. hadah! @TokopediaCare,negatif
999,"wassalam malem2 ngamuk2 ke call centre #anteraja pesen obat dari tanggal 8 sampai kemarin statusnya gak jelas, tadi… https://t.co/wluKvhRzPi",negatif
1000,@TokopediaCare CASH BACK TOKOPOINT GA BALIK WOI !! JANGAN KORUPSI LAH !!,negatif
1001,Cek dm min @TokopediaCare,netral
1002,@TokopediaCare ok cek lagi ya,positif
1003,"@TokopediaCare cek DM min,,,",netral
1004,@TokopediaCare cek dm ya kaak,netral
1005,@TokopediaCare min. Minggu ini beneran kupon gratis ongkir ada 50 ? Apa sistemnya lagi error?,negatif
1006,@TokopediaCare min kok voucher saya yg 49rb bakal pulsa ga bisa dipake kan habisnya tanggal 15 itu kenapa ya,netral
1007,"@TokopediaCare minn, tokopedia down apa gimana?",negatif
1008,@TokopediaCare min sekarang cashback masuknya ke toko points ya bukan ovo point?,netral
1009,"Sampai kapan nih bri ceria gangguan di pembayaran Tokped
cc: @tokopedia
@TokopediaCare 
@promo_BRI 
@kontakBRI",negatif
1010,@TokopediaCare Sudah saya balas di dm. Thanks kak,positif
1011,@TokopediaCare Minn link pemenang giveaway kapan di kirim,netral
1012,@TokopediaCare min cek dm ya,netral
1013,"@PolytronIndo @TokopediaCare min produk di kirim dari tgl 6, skr tgl 12 loh min. rumah saya di depok, bukan di Papua",negatif
1014,"@tokopedia @TokopediaCare serius loh min, halaman depan apps dikasi video autoplay enggak penting??! yang tanggungj… https://t.co/3Qz8uwLVeD",negatif
1015,"@tokopedia @TokopediaCare hallo min, tolong bantu cek DM saya ya",netral
1016,"@TokopediaCare Sudah gan, ditunggu follow-upnya!",positif
1017,@FauzanAdisu_ @ovo_id @TokopediaCare 🤣🤣 mosok debet paketan data 2 kali tp yg masuk cuma 1,negatif
1018,@TokopediaCare tombol messagenya ada dimana ya? Saya cari2 ga ketemu,netral
1019,HAHAHAHAHA LUCI NIH @sicepat_ekspres @TokopediaCare PAKET GW 2 MINGGU DARI SURABAYA KE JAKARTA EH KESURABAYA LAGI.… https://t.co/wcfXWoTdwz,negatif
1020,"@TokopediaCare sedang ada masalah ga ya? Dr kemarin ga bisa akses via website atau mobile apps..
Pakai jaringan wif… https://t.co/vE6mhCVSf9",negatif
1021,"@TokopediaCare minta boleh minta cek kode booking ini kok ga bisa diinput 
TJNT-T5M30A-XV56L6 
Kenapa yah?",negatif
1022,@TokopediaCare @tokopedia Kenapa dana saya belum cair juga sudah lebih dari 1x24 jam? Mohon kejelasannya https://t.co/hER9IZsnaW,negatif
1023,@TokopediaCare Jd gimana??? Solusinya tokped? Jangan minta saya lg ke Bank BRI pd jam sgini. Uda tutup jam oprasional ni,negatif
1024,"Mau update hari ini. Senin, pk 14.10 blm juga ada update @PolytronIndo. Dan @TokopediaCare kmarin cuman ngasih tau… https://t.co/9GrQ3FcePA",negatif
1025,@TokopediaCare can you do something about this?? sama aja nyolong foto orang dan dijual gitu aja https://t.co/rjTHw5dKsy,negatif
1026,@TokopediaCare tolong cek dm min,netral
1027,"@TokopediaCare halo kak saya mau login ke akun tokped, email &amp; pass nya hapal cuma no tlpnya udah gak aktif nih:( ada solusi ga?",netral
1028,"min masa kayak gini buat spesial ramadhan min? dikira sirup anggur kali min min.
amer tu min 😭 @TokopediaCare… https://t.co/rZ6Q9F2cdv",negatif
1029,@TokopediaCare udah min,positif
1030,PENGEN BELANJA GABISA CHECKOUTTTT @tokopedia @TokopediaCare,negatif
1031,@TokopediaCare cek dm min,netral
1032,"@TokopediaCare saya melakukan pengupload an via web, dan sudah relog ataupun reload berkali2 sampe capek nulisnya 😭… https://t.co/qy9QeH1FC2",negatif
1033,@TokopediaCare makasih min lovyu,positif
1034,"@TokopediaCare min bayar tagihan pdam banten kab tangerang (perumdam tirta kencana) konesi timeout mulu, uda berhar… https://t.co/oamDhJ7jII",negatif
1035,@TokopediaCare cek dm min,netral
1036,Tokped trending... Tp gw masih gedek..limit CC gw blm balik...dah &gt; 14 hari kerja. Dr @TokopediaCare bilang udh dip… https://t.co/JLBDnPVvps,negatif
1037,"@TokopediaCare ini sy beli barang, tapi sm kurir nya tidak di pick2 up sampe nomor resi tidak valid, sudah 5 hari gimana ya? Baca dm min",negatif
1038,"@TokopediaCare pesanan vendor  saya telah dibatalkan se pihak..., sampai sekarang saya belum menerima prngembalian uangnya...",negatif
1039,"Kali pertama dikecewain seller @tokopedia @TokopediaCare...
Pesennya apa... Datengnya apa... https://t.co/UvetWqNQek",negatif
1040,"@TokopediaCare Oke di tunggu ya min, thanks.",positif
1041,"@TokopediaCare Siang, cek DM ya",netral
1042,Makasih @tokopedia  @TokopediaCare  free ongkirnya jadi 50x #wibramadhan #SilaturahmiTanpaHenti #tokopediaramadhan… https://t.co/f3fIKrzopU,positif
1043,"@mhdarief2208 @skinsofun Iya, di tokped kadang susah nyarii barang, trus reviewnya kdg belum ada jadi suka ragu",negatif
1044,"@TokopediaCare mantap nih tokopedia free ongkir 50x, tau aja nih @ShopeeCare lagi susah ongkir. Jooos tokopedia 😄😄😄 https://t.co/CEMpDjRVEc",positif
1045,"@TokopediaCare Mohon cek DM,ya Kak",netral
1046,"@TokopediaCare Barusan dicoba udah bisa lagi min.
Thx",positif
1047,@tokopediacare mohon cek dm nya ya min :),netral
1048,@TokopediaCare Sip. Sudah beres. Makasih bos,positif
1049,@tokopedia @TokopediaCare kok paket saya udah gratis ongkir cepet banget nyampenya cuma sehari padahal bandung-jakarta,positif
1050,"@TokopediaCare pagi min, saya beli tapcash di tokopedia dari hari jumat sampai hari ini tdk masuk2 bagaimana ini ma… https://t.co/qm7BGQMGse",negatif
1051,@Liak0o @TokopediaCare @tokopedia bagaimana caranya agar customer bisa dapet freeong dari toko kita?,netral
1052,@TokopediaCare blm ada DM masuk juga nih,negatif
1053,"tapi ini juga bener, w sebagai pengguna awal tokped bener2 ngerasa kesusahan pakenya, mau upload produk gagal mulu… https://t.co/XjwGvGRjqZ",negatif
1054,@TokopediaCare belum ada min,negatif
1055,"halo @TokopediaCare , top up saldo mitra dari kemarin sore kok gak masuk?
padahal saldo di @bankmandiri sudah dipotong!
@mandiricare",negatif
1056,"@TokopediaCare @tokopedia tidak care?
@YLKI_ID",negatif
1057,"Mau narik saldo,kirim sms kode verifikasi kok ga masuk2 sih smsnya @TokopediaCare @tokopedia Padahal uda berkali2 kirim sms nya.",negatif
1058,"gak paham bgt cara pakai tokped 😭😭 gimane cara dapet free ong nya
@TokopediaCare https://t.co/AGFkRJpla5",negatif
1059,@edo__________ @TokopediaCare Makasii,positif
1060,@edo__________ @TokopediaCare emg ni jam toped knp problem mulu yak 🤣 aturan jam 8 jadi jam 4 pagi,negatif
1061,"@TokopediaCare Kak  selamat malam.. 
Kak bagaimana cara untuk login akun tokopedia tetapi nomor dan email nya lupa… https://t.co/f2cB72q1RC",netral
1062,@TokopediaCare Buat apa lagi via DM? Sedangkan via aplikasi saja responnya kurang memahami permasalahan... biarkan… https://t.co/4UyA73IjTx,negatif
1063,@sicepat_ekspres barang ku dimana ya? Kalian ga kasian sama saya capek nanyain mulu @TokopediaCare @tokopedia,negatif
1064,"@TokopediaCare Tidak apa apa, siapa juga yang mau kecewa dua kali oleh toko online yang sama?",negatif
1065,@TokopediaCare kenapa tidak bisa tutup akun tokopedia?,negatif
1066,Elu ape maksud ngeblacklist akun gw anjir gw bikin 2 akun karna hp gw 2 bangke @TokopediaCare,negatif
1067,@TokopediaCare belum ada refund dana ke penjual dan pembeli tapi kenapa tiket pengaduan sudah ditutup ya?,negatif
1068,"@tokopediacare min kalo misalnya toko kita mau dibuat free ongkir, ada potongan 1% dari harga Jual ya ?",netral
1069,@TokopediaCare Setelah tiga hari tidak direspon sekarang santai ya jawabnya. Jelas2 TIDAK BERNIAT MENGIRIMKAN BARANG,negatif
1070,"Min, mau tanya. Kalo nomor ovo di Tokopedia &amp; di aplikasi ovo nya sendiri berbeda apakah bisa? @ovo_id @TokopediaCare @tokopedia",netral
1071,"@TokopediaCare Hallo admin, tolong cek dm dari aku yaaa",netral
1072,@TokopediaCare min kalo 1 KTP bisa untuk berapa akun tokped ya..??,netral
1073,@TokopediaCare @tokopedia saya beli barang tanggal 8 april dan sampai tanggal 11 status barang tidak jelas ada dimana,negatif
1074,@TokopediaCare Alamat pengiriman yg Utama kenapa bisa berubah sendiri stlah update??? Itukan namanya ngerjain org😡😡… https://t.co/tnz4FF1XaO,negatif
1075,Tolong cek DM ya min @TokopediaCare,netral
1076,@TokopediaCare mohon dibantu ya cek dm 🙏🏻,netral
1077,@TokopediaCare Min. Saldo penghasilan apa bisa convert ke topads?,netral
1078,"@TokopediaCare Sdh saya urus sediri, untung kenal sama orgnya. 3 kali bolak balik saya. Brengsek developer kalian.… https://t.co/4nropTL3rK",negatif
1079,"Biasanya ada pilihan wa utk kirim kode verifikasi,tp skrg cm sms. Smntara no yg biasa utk tokopedia ud mati..need h… https://t.co/i2YpA2IXVb",negatif
1080,"Aku sudah terlalu sabar :)
Chat seller selalu bilang hari ini kirim, kenyataannya selalu gagal pick up. Gak tau mas… https://t.co/Qt2W4IaUXg",negatif
1081,@TokopediaCare halo tolong cek dm,netral
1082,"@txtfrombrand Hai @tokopedia @TokopediaCare , sbg pelanggan setia sejak 2013, jgn kayak gini yahh, harus adil ke mi… https://t.co/nKWOjcR2JG",negatif
1083,@TokopediaCare min tlong cek dm yaa,netral
1084,Halo kak maksimal kalo grab sameday itu dapet kurirnya brp lama yah kalo di tokped @GrabID @TokopediaCare,netral
1085,@TokopediaCare Ternyata Tokopedia g care. Biarin aja orang nipu ongkir yang penting beli. Malah saya disuruh mengha… https://t.co/hDBvqJXZl2,negatif
1086,"@TokopediaCare hai , ini free ongkir nya ada perubahan? bukan-nya 1 item nya 2,5% dengan MAX 10.000 ?",netral
1087,@TokopediaCare belum dibalas nih DMnya,negatif
1088,"@TokopediaCare Knp ya min skrg2 ini mau share lapak, generate link nya ngga muncul2, loading mulu. https://t.co/yqLpRwin0v",negatif
1089,"@TokopediaCare halo min, pngen tanya nih terkait akun tokopedia, kira2 bsa forget phone number gak yah? Ini saya pu… https://t.co/Q9quKQSOfO",netral
1090,@TokopediaCare min tolong cek dm ya,netral
1091,@TokopediaCare  ente kalau update aplikasi itu yg namanya settingan user jgn berubah donk!! 5 orderan jd nyasar sal… https://t.co/MBHxMykrWH,negatif
1092,"Siang ini dapat info dari @TokopediaCare ada barang kiriman saya via @sicepat_ekspres yg pecah, kenapa dengan SDM anda @sicepat_ekspres ???",negatif
1093,@TokopediaCare @Mallaa20 @samsatmanyar @JatimPemprov @tokopedia koq tidak ada tindak #lanjut an nya,negatif
1094,@TokopediaCare Belum ada DM yang masuk min,negatif
1095,@TokopediaCare cek DM min belum ada respond,negatif
1096,"@TokopediaCare min tlg tanya, cara agar produk saya bisa muncul tulisan Tokopedia parents itu bagaimana ya?",netral
1097,"@TokopediaCare Hi min, kok saya coba tarik dana ga bisa trs knp ya?",negatif
1098,Min pesanan saya gagal tapi knapa masuk tagihan ya ? @TokopediaCare,negatif
1099,@TokopediaCare cek dm min,netral
1100,@TokopediaCare Cuma di Tokped yg jaringan nya ngak stabil di market place bisa ko,negatif
1101,GW BISA BELI LAGI SEBELUM SELAMA INI!!!! SOLUSI LO CUMA NUNGGU NANYA DOANG GA NYELESAIN MASALAH. GW YG DIRUGIKAN SE… https://t.co/nHvoYKI13M,negatif
1102,@TokopediaCare @sicepat_ekspres BARANG GUE MANA WOY???? GUE BUTUH PAKAI BARANG GUE ITU DARI TANGGAL 30!!!!! 11 HARI… https://t.co/U6nKNdG8si,negatif
1103,"@TokopediaCare @tokopedia min, saya ingin melakukan konfirmasi pembayaran tapi kok ga bisa ya?😭😭😭",negatif
1104,@TokopediaCare Sudah aku dm ya min..,positif
1105,@TokopediaCare cek dm min,netral
1106,"Ini ko sering banget kaya gini sih @TokopediaCare tidak koneksi internet, buka market place lain bisa kok, streamin… https://t.co/R7YTS9LtHs",negatif
1107,@TokopediaCare ini chat sama cs kaya ga ada orgnya!!!! Respon lambat sekali !!!!,negatif
1108,Kok ini gak ada tanggapannya sih @TokopediaCare @sicepat_ekspres,negatif
1109,@TokopediaCare cek dm min,netral
1110,"@TokopediaCare halo, apa pembayaran melalui linkaja sudah tidak bisa kalau transaksi melalui web?",netral
1111,"@TokopediaCare Sy juga sdh chat penjual, kemaren katanya mau kirim, katanya mau di pickup kurir tp ternyata jg belum https://t.co/3LbiQiqEcI",negatif
1112,"@TokopediaCare Saya itu belanja dan bayarnya tgl 8 april, sekarang tgl 11 april, dah lebih dr 2x 24 jam belum dikirim",negatif
1113,@TokopediaCare Cek dm tapi ga dibalas gimanatu? Wkwkw @TokopediaCare bales dong:),negatif
1114,"@TokopediaCare Seperti nya saya bicara dg mesin ya. 
Sdh panjang lebar sy tulis masih gak nyambung keluhan saya dg… https://t.co/Sjwfnx496b",negatif
1115,@TokopediaCare Pesanan saya dg no INV/20210408/MPL/1158509965 belum dikirim juga sdh beberapa hari masih belum dikirim,negatif
1116,@TokopediaCare Saya sudah melapor ke @mandiricare tetapi katanya itu dari TOKOPEDIA jadi bagaimana yang benar @TokopediaCare,negatif
1117,@TokopediaCare Kalau di DM ya dibales dong tanggung jawabnya mana nih,negatif
1118,Plis tanggung jawab dong @tokopedia @TokopediaCare jangan seperti ini tidak ada kejelasan!,negatif
1119,Hai @tokopedia @TokopediaCare kenapa akun saya tiba2 tidak bisa digunakan untuk menggunakan promo ya?? Notifnya ada… https://t.co/M09m943hPq,negatif
1120,"@TokopediaCare hai tokped, saya mau complaint, emoney saya belum masuk dr td pagi saya top up, sudah uldatevsaldo t… https://t.co/W85EnM081r",negatif
1121,@TokopediaCare cek DM min,netral
1122,"Akhirnya drama topup emoney pun berakhir, saldonya balik, thank you @TokopediaCare 😽 https://t.co/UcrYmJ50kw",positif
1123,"@TokopediaCare Detail kendala tdk muat di sini, juga nmr saya. Di DM ya sy infokan nmr telp utk dihubungi via telp krn DM tdk nyambung. Thx",negatif
1124,"@TokopediaCare Tim Fraud tokopedia kynya perlu belajar lagi, jgn sembarangan nuduh pengguna, kasih data ternya data… https://t.co/U9y8nkZdOP",negatif
1125,miin @TokopediaCare  cek dm doong,netral
1126,"@sunshine630am @derybaobei @txtdarionlshop @tokopedia @TokopediaCare Sebenernya yg salah bukan si ijonya sih, tapi oknum kurirnya.",positif
1127,@TokopediaCare Trus gmn jgn PHP aja. Live Chat agent yg dinapo dibiarkan saja tdk responsif begitu?,negatif
1128,@TokopediaCare DM nya keblinger! Jd mw dilupain aja kasus Live chat di App Toped &amp; tdk menindaklanjuti dgn investig… ,
1129,negatif,
1130,@TokopediaCare Ya tp tlg di tuntas in live chat Yg sedang berlangsung krn sptnya Agent.CS nya sdh menyerah &amp; tdk responsif lg. Thx,negatif
1131,"@TokopediaCare kak mau tanya utk penjual, kalau udh keburu request pick up tp produknya blm siap bisa dicancel gak request pick upnya?",netral
1132,"@TokopediaCare Min, TokoPoints bisa dicek di mana ya?",netral
1133,"@TokopediaCare Iya itu per chat, tidak semua. Gak membantu.",negatif
1134,@tokopedia @TokopediaCare saya beli pulsa kok ga masuk².. biasanya ga pernah gini..sudah ± 20 menit sejak invoice &amp; pembayaran 😡,negatif
1135,Mintok cek dm ya. @TokopediaCare,netral
1136,@TokopediaCare @tokopedia Skrg sy tw knp Toped sptny makin tenggelam pdhl merupakan salah 1 perintis ECommerce di I… https://t.co/N7hzdRYtvj,negatif
1137,@TokopediaCare min cek dm,netral
1138,@TokopediaCare min cek dm yak,netral
1139,@TokopediaCare cek DM ya min,netral
1140,@TokopediaCare cek ya min,netral
1141,@TokopediaCare cek dm min,netral
1142,@TokopediaCare tolong cek dm ya min,netral
1143,@TokopediaCare  ini chat dan bukti proses pengiriman dr salah satu mitra @tokopedia yg hebat berkelit. https://t.co/CXyuOBvDLG,negatif
1144,Ujung ujung nya pulsa yg ku beli di @TokopediaCare tidakada kejelasan udah lebih 1 × 24 jam mana 50 ribu lagi 😭😭,negatif
1145,"@TokopediaCare beberapa kali minta bantuan tapi lambat banget cs nya.. kalo lapak orange, langsung selesai dan cepe… https://t.co/ovuzyNImY8",negatif
1146,"@TokopediaCare jawab sini aja min, d DM isinya jawaban template copas semua.. males saya ngmg sama robot..biar semu… https://t.co/s8S3tbiL9e",negatif
1147,@TokopediaCare pengiriman pakai instant kurir lebih mahal dari opsi lain krn apa min? bisa tlg jelasin?,netral
1148,@TokopediaCare dg kasus pengiriman fake begini kapan sy bisa mengajukan komplain. Tokopedia tidak ada fasilitas bat… https://t.co/qSYxdQOTGE,negatif
1149,"@TokopediaCare chat komplain ga di balas, sekalinya balas isinya template doang. bner"" bobroknyaa layanan kalian? s… https://t.co/UA2YqH4SEv",negatif
1150,@TokopediaCare HALAH BACOT..URUSIN TU MASALAH SISTEM BEGO.. transaksi biasa aja jadi maslaah ckckcck INV/20210410/MPL/1162277394,negatif
1151,@TokopediaCare INV/20210410/MPL/1162277394 BISA TOLONG DIURUS CEPETAN? jangan bikin emosi deh,negatif
1152,@TokopediaCare TOLONG DONG CSO NYA DIAJARIN YANG BENER! KOK LAYANAN NYA TAI BANGET???,negatif
1153,@TokopediaCare min transaksi ini : INV/20210409/MPL/1161020119 kok blm dipickup2 udh sejam lebih loh,negatif
1154,". @SodexoID @TokopediaCare min2, ini kok voucher ePass sy dari minggu lalu gagal terus mau ditukar ke voucher tokopedia?",negatif
1155,"Smpe skarang saya ga melihat itikad baik dr @TokopediaCare , apa perlu dibawa ke ranah hukum? https://t.co/EocTfYS3xa",negatif
1156,@TokopediaCare dana saya refund k BCA kenapa blm masuk dr pgi masih tertahan mohon solusinya min,negatif
1157,"@TokopediaCare halo min. Kok DM saya gak dibales"" yaa dari kemarin???",negatif
1158,admin tolong cek dm nya ya @TokopediaCare,netral
1159,@TokopediaCare min ini knp? Apa aku  aku gaboleh beli? https://t.co/ldWfT2B0kl,negatif
1160,@TokopediaCare halo min cek dm yaa,netral
1161,fitur buat update saldo emoney di tokped error atau gimana ya? gak bisa2 buat update saldo masa @TokopediaCare,negatif
1162,"@TokopediaCare BACA DM SAYA DAN BALAS DM SAYA DENGAN BIJAK DAN BENAR, JANGAN CUMA JAWABAN COPY PASTE DARI TIM LAIN.… https://t.co/DbPauM5Bff",negatif
1163,"Kelakuan @ShopeeCare di minta solusi , di minta bantuan. Malah sesi di akhiri. Gimana masalah mau selesai. Beda ban… https://t.co/ujwaRks3Iz",negatif
1164,Pagi pagi udah emosi banget sama toped. Mau komplen barang ga lengkap. Dibolak balikin mulu ke pilihan barang udah… https://t.co/0JYOlBaVL4,negatif
1165,"cc @TokopediaCare 
kesalahan saya di mana ya? melebihi limit promo atau manipulasi? ga jelas nih.. https://t.co/7ODAJWcGP3",negatif
1166,Ngisi emoney via @tokopedia kok malah lama ya? Tau gt mending antri di mini market nih @TokopediaCare 😪,negatif
1167,@TokopediaCare Berapa lama SLA nya? Kurang dari 5 menit bisa? Saya lagi di Tol nih mau keluar tol nunggu lama ga masuk2 e-tolnya,negatif
1168,@TokopediaCare min kenapa pembelian pulsa dibatalkan?,negatif
1169,"Halo min @TokopediaCare , saya isi saldo e-money sudah 15 menit masih proses. Lagi ada kendala yaa?? https://t.co/2EkqchsuO0",negatif
1170,@pamelahapsari_ @mhmddnrali @tvindonesiawkwk Tiati disikat @tokopedia @TokopediaCare tar.. kyk pny ane 17jt disikat… https://t.co/JQyzvTnvr0,negatif
1171,"@TokopediaCare Min saya kepencet pesanan diterima, barangnya belum sampai. Tolong bantu infokan selanjutnya gimana… https://t.co/QeffHTCXvf",negatif
1172,"@TokopediaCare Halooo kenapaaa ya saya isi e money udh dibayar to gbs update saldo, bahkan cek saldo aja gabisa",negatif
1173,"@TokopediaCare ""gue gak folow gmn u bisa DM, jangan suka bohong lah. Gue uninstal @tokopedia",negatif
1174,"@TokopediaCare assalamualaikum kak, mau tanya nih kalau mau pembayaran pake bank syariah indonesia itu pakai transf… https://t.co/HQgbSS1iM9",netral
1175,"@TokopediaCare pagi min, bagaimana cara mendapatkan promo ini? https://t.co/KNkK8y5OUb",netral
1176,"@TokopediaCare Min,mhn infonya. Klo ingin menambahkan item yg ingin dikomplain dr 1 pesanan bagaimana caranya ya?Sy… https://t.co/LfD5yZlwQS",netral
1177,Sengaja gak mau respon apa gimana nih???? @TokopediaCare,negatif
1178,"@TokopediaCare min, kemarin transaksi pakai promo cashbck tp cashbackny blm masuk, gmn y?",negatif
1179,@TokopediaCare Terima kasih,positif
1180,@TokopediaCare maaf belum ada DM masuk dari Tokopedia 🙏🏽,negatif
1181,"@TokopediaCare hello, boleh cek dm nya?",netral
1182,"@TokopediaCare min cara jualan akun game di tokped gimana? masa bikin iklan ditolak mulu, kalah sama @bukalapak yg simple",negatif
1183,@TokopediaCare baiiik.. terima kasih,positif
1184,@AREAJULID Untung masih ada to-ko-pe-dia @TokopediaCare,positif
1185,@TokopediaCare mau tanya dong gimana caranya munculin instagram tag yang direct ke tokopedia? perlu request access domain ke tokopedia kah?,netral
1186,@TokopediaCare no nya kaya gimana?,netral
1187,@TokopediaCare Makasih @TokopediaCare,positif
1188,@TokopediaCare Mana nih? @TokopediaCare kok udah gak ada tindakan lagi????,negatif
1189,@JNECare Bagaimana @TokopediaCare  cara claim @JNECare YES ternyata sampai dengan sekarang belum juga sampai paket… https://t.co/s4xV2sBU4D,negatif
1190,@TokopediaCare Ovo point saya sisa 30 point koh gx bisa dibelajain lagi ya padahal masih dibawah 30ribu????????,negatif
1191,"@TokopediaCare 1 hal yg gw asumsikan adlh, apakah tokopedia lg kekurangan tenaga customer service shingga responnya… https://t.co/jtMPSFjM1G",negatif
1192,"penyakit nih setiap isi emoney suka engga masuk, padahal urgent. @TokopediaCare @tokopedia",negatif
1193,"Toko gua lagi dan lagi dimoderasi PERMANEN oleh @TokopediaCare dgn alasan manipulasi “belanja ditoko sendiri”, dima… https://t.co/bczDrqMn40",negatif
1194,@JNECare @tokopedia @TokopediaCare Itu saya belinya di @TokopediaCare  bagaimana cara klaimnya??? Saya kan tidak tahu persis pengiriman nya,netral
